TS,RN,Volts,mV,mV,mV,,
2023-09-22 06:01:00,187824,11.61,-0.002,-2559,-2864,,
2023-09-22 06:02:00,187825,11.78,-0.002,-2559,-2863,,
2023-09-22 06:03:00,187826,11.9,-0.002,-2559,-2863,,
2023-09-22 06:04:00,187827,11.89,-0.002,-2560,-2864,,
2023-09-22 06:05:00,187828,11.49,-0.002,-2560,-2864,,
2023-09-22 06:06:00,187829,11.89,-0.002,-2560,-2865,,
2023-09-22 06:07:00,187830,11.89,-0.002,-2560,-2864,,
2023-09-22 06:08:00,187831,11.58,-0.002,-2559,-2864,,
2023-09-22 06:09:00,187832,11.81,-0.002,-2559,-2863,,
2023-09-22 06:10:00,187833,11.9,-0.002,-2559,-2864,,
2023-09-22 06:11:00,187834,11.91,-0.002,-2559,-2863,,
2023-09-22 06:12:00,187835,11.39,-0.002,-2560,-2864,,
2023-09-22 06:13:00,187836,11.64,-0.002,-2560,-2864,,
2023-09-22 06:14:00,187837,11.89,-0.002,-2559,-2864,,
2023-09-22 06:15:00,187838,11.91,-0.002,-2560,-2865,,
2023-09-22 06:16:00,187839,11.91,-0.002,-2560,-2865,,
2023-09-22 06:17:00,187840,11.52,-0.002,-2560,-2865,,
2023-09-22 06:18:00,187841,11.39,-0.002,-2559,-2865,,
2023-09-22 06:19:00,187842,11.82,-0.002,-2559,-2863,,
2023-09-22 06:20:00,187843,11.89,-0.002,-2559,-2863,,
2023-09-22 06:21:00,187844,11.89,-0.002,-2559,-2863,,
2023-09-22 06:22:00,187845,11.63,-0.002,-2558,-2863,,
2023-09-22 06:23:00,187846,11.9,-0.002,-2558,-2862,,
2023-09-22 06:24:00,187847,11.9,-0.002,-2559,-2862,,
2023-09-22 06:25:00,187848,11.91,-0.002,-2558,-2862,,
2023-09-22 06:26:00,187849,11.48,-0.002,-2559,-2862,,
2023-09-22 06:27:00,187850,11.91,-0.002,-2559,-2862,,
2023-09-22 06:28:00,187851,11.89,-0.002,-2559,-2862,,
2023-09-22 06:29:00,187852,11.41,-0.002,-2558,-2862,,
2023-09-22 06:30:00,187853,11.56,-0.002,-2558,-2861,,
2023-09-22 06:31:00,187854,11.91,-0.002,-2557,-2861,,
2023-09-22 06:32:00,187855,11.91,-0.002,-2558,-2860,,
2023-09-22 06:33:00,187856,10.69,-0.002,-2559,-2861,,
2023-09-22 06:34:00,187857,10.4,-0.002,-2558,-2862,,
2023-09-22 06:35:00,187858,11.88,-0.002,-2558,-2861,,
2023-09-22 06:36:00,187859,11.91,-0.002,-2557,-2860,,
2023-09-22 06:37:00,187860,11.91,-0.002,-2557,-2859,,
2023-09-22 06:38:00,187861,11.25,-0.002,-2557,-2859,,
2023-09-22 06:39:00,187862,10.76,-0.002,-2558,-2860,,
2023-09-22 06:40:00,187863,11.9,-0.002,-2558,-2859,,
2023-09-22 06:41:00,187864,11.91,-0.002,-2558,-2859,,
2023-09-22 06:42:00,187865,11.89,-0.002,-2558,-2860,,
2023-09-22 06:43:00,187866,11.65,-0.002,-2559,-2861,,
2023-09-22 06:44:00,187867,11.33,-0.002,-2559,-2861,,
2023-09-22 06:45:00,187868,11.89,-0.002,-2559,-2862,,
2023-09-22 06:46:00,187869,11.87,-0.002,-2559,-2862,,
2023-09-22 06:47:00,187870,11.9,-0.002,-2559,-2863,,
2023-09-22 06:48:00,187871,11.68,-0.002,-2559,-2863,,
2023-09-22 06:49:00,187872,11.9,-0.002,-2559,-2863,,
2023-09-22 06:50:00,187873,11.87,-0.002,-2559,-2862,,
2023-09-22 06:51:00,187874,11.89,-0.001,-2558,-2862,,
2023-09-22 06:52:00,187875,11.7,-0.001,-2558,-2861,,
2023-09-22 06:53:00,187876,11.9,0,-2559,-2863,,
2023-09-22 06:54:00,187877,11.9,0,-2560,-2864,,
2023-09-22 06:55:00,187878,11.81,0.001,-2559,-2864,,
2023-09-22 06:56:00,187879,11.68,0.001,-2560,-2865,,
2023-09-22 06:57:00,187880,11.77,0.002,-2559,-2865,,
2023-09-22 06:58:00,187881,11.89,0.003,-2560,-2865,,
2023-09-22 06:59:00,187882,11.92,0.004,-2560,-2865,,
2023-09-22 07:00:00,187883,11.91,0.005,-2560,-2866,,
2023-09-22 07:01:00,187884,11.17,0.005,-2559,-2865,,
2023-09-22 07:02:00,187885,11.89,0.005,-2559,-2865,,
2023-09-22 07:03:00,187886,11.89,0.006,-2559,-2864,,
2023-09-22 07:04:00,187887,11.65,0.007,-2558,-2863,,
2023-09-22 07:05:00,187888,11.9,0.007,-2559,-2863,,
2023-09-22 07:06:00,187889,11.9,0.009,-2559,-2864,,
2023-09-22 07:07:00,187890,11.91,0.01,-2560,-2864,,
2023-09-22 07:08:00,187891,11.58,0.012,-2560,-2865,,
2023-09-22 07:09:00,187892,11.91,0.014,-2560,-2865,,
2023-09-22 07:10:00,187893,11.9,0.016,-2559,-2865,,
2023-09-22 07:11:00,187894,11.63,0.018,-2558,-2863,,
2023-09-22 07:12:00,187895,11.9,0.022,-2558,-2863,,
2023-09-22 07:13:00,187896,11.9,0.027,-2558,-2862,,
2023-09-22 07:14:00,187897,11.89,0.03,-2557,-2861,,
2023-09-22 07:15:00,187898,11.67,0.033,-2557,-2862,,
2023-09-22 07:16:00,187899,11.89,0.035,-2557,-2862,,
2023-09-22 07:17:00,187900,11.9,0.038,-2558,-2862,,
2023-09-22 07:18:00,187901,11.31,0.04,-2558,-2862,,
2023-09-22 07:19:00,187902,11.76,0.042,-2557,-2862,,
2023-09-22 07:20:00,187903,11.91,0.045,-2557,-2862,,
2023-09-22 07:21:00,187904,11.91,0.05,-2557,-2862,,
2023-09-22 07:22:00,187905,11.68,0.056,-2556,-2862,,
2023-09-22 07:23:00,187906,11.9,0.062,-2556,-2862,,
2023-09-22 07:24:00,187907,11.9,0.068,-2556,-2862,,
2023-09-22 07:25:00,187908,11.7,0.073,-2557,-2863,,
2023-09-22 07:26:00,187909,11.88,0.077,-2557,-2863,,
2023-09-22 07:27:00,187910,11.9,0.083,-2557,-2863,,
2023-09-22 07:28:00,187911,11.89,0.088,-2556,-2862,,
2023-09-22 07:29:00,187912,11.2,0.094,-2555,-2862,,
2023-09-22 07:30:00,187913,11.89,0.1,-2555,-2862,,
2023-09-22 07:31:00,187914,11.9,0.106,-2554,-2861,,
2023-09-22 07:32:00,187915,11.4,0.106,-2554,-2861,,
2023-09-22 07:33:00,187916,11.83,0.102,-2554,-2860,,
2023-09-22 07:34:00,187917,11.9,0.099,-2554,-2860,,
2023-09-22 07:35:00,187918,11.89,0.1,-2555,-2860,,
2023-09-22 07:36:00,187919,11.52,0.105,-2554,-2860,,
2023-09-22 07:37:00,187920,11.78,0.111,-2555,-2861,,
2023-09-22 07:38:00,187921,11.79,0.116,-2554,-2861,,
2023-09-22 07:39:00,187922,11.71,0.122,-2554,-2861,,
2023-09-22 07:40:00,187923,11.76,0.13,-2553,-2860,,
2023-09-22 07:41:00,187924,11.9,0.135,-2553,-2861,,
2023-09-22 07:42:00,187925,11.89,0.141,-2554,-2861,,
2023-09-22 07:43:00,187926,11.69,0.151,-2554,-2862,,
2023-09-22 07:44:00,187927,11.9,0.16,-2553,-2862,,
2023-09-22 07:45:00,187928,11.9,0.163,-2552,-2862,,
2023-09-22 07:46:00,187929,11.66,0.166,-2552,-2861,,
2023-09-22 07:47:00,187930,11.82,0.168,-2553,-2861,,
2023-09-22 07:48:00,187931,11.9,0.169,-2554,-2862,,
2023-09-22 07:49:00,187932,11.89,0.176,-2553,-2862,,
2023-09-22 07:50:00,187933,11.53,0.19,-2552,-2862,,
2023-09-22 07:51:00,187934,11.63,0.202,-2551,-2862,,
2023-09-22 07:52:00,187935,11.9,0.206,-2551,-2862,,
2023-09-22 07:53:00,187936,11.89,0.204,-2551,-2862,,
2023-09-22 07:54:00,187937,11.89,0.198,-2551,-2861,,
2023-09-22 07:55:00,187938,11.57,0.196,-2551,-2860,,
2023-09-22 07:56:00,187939,11.81,0.196,-2551,-2861,,
2023-09-22 07:57:00,187940,11.9,0.197,-2551,-2861,,
2023-09-22 07:58:00,187941,11.91,0.2,-2551,-2861,,
2023-09-22 07:59:00,187942,11.69,0.203,-2551,-2861,,
2023-09-22 08:00:00,187943,11.9,0.206,-2551,-2860,,
2023-09-22 08:01:00,187944,11.89,0.214,-2552,-2861,,
2023-09-22 08:02:00,187945,11.62,0.226,-2552,-2863,,
2023-09-22 08:03:00,187946,11.9,0.239,-2551,-2864,,
2023-09-22 08:04:00,187947,11.9,0.253,-2550,-2863,,
2023-09-22 08:05:00,187948,11.91,0.274,-2549,-2863,,
2023-09-22 08:06:00,187949,10.6,0.297,-2548,-2862,,
2023-09-22 08:07:00,187950,10.66,0.312,-2547,-2861,,
2023-09-22 08:08:00,187951,11.21,0.337,-2547,-2861,,
2023-09-22 08:09:00,187952,11.9,0.392,-2544,-2860,,
2023-09-22 08:10:00,187953,11.89,0.484,-2542,-2861,,
2023-09-22 08:11:00,187954,11.66,0.572,-2538,-2860,,
2023-09-22 08:12:00,187955,11.89,0.624,-2535,-2858,,
2023-09-22 08:13:00,187956,11.9,0.621,-2534,-2858,,
2023-09-22 08:14:00,187957,11.65,0.581,-2536,-2859,,
2023-09-22 08:15:00,187958,11.89,0.554,-2538,-2859,,
2023-09-22 08:16:00,187959,11.9,0.577,-2537,-2859,,
2023-09-22 08:17:00,187960,11.9,0.633,-2534,-2858,,
2023-09-22 08:18:00,187961,11.55,0.657,-2533,-2858,,
2023-09-22 08:19:00,187962,11.89,0.624,-2534,-2858,,
2023-09-22 08:20:00,187963,11.9,0.556,-2535,-2858,,
2023-09-22 08:21:00,187964,11.71,0.501,-2539,-2859,,
2023-09-22 08:22:00,187965,11.83,0.485,-2540,-2860,,
2023-09-22 08:23:00,187966,11.92,0.479,-2541,-2860,,
2023-09-22 08:24:00,187967,11.91,0.48,-2541,-2860,,
2023-09-22 08:25:00,187968,11.51,0.519,-2540,-2861,,
2023-09-22 08:26:00,187969,11.89,0.576,-2538,-2861,,
2023-09-22 08:27:00,187970,11.9,0.629,-2537,-2861,,
2023-09-22 08:28:00,187971,11.78,0.703,-2534,-2861,,
2023-09-22 08:29:00,187972,11.68,0.797,-2530,-2859,,
2023-09-22 08:30:00,187973,11.71,0.875,-2526,-2858,,
2023-09-22 08:31:00,187974,11.76,0.937,-2523,-2858,,
2023-09-22 08:32:00,187975,11.74,0.982,-2522,-2857,,
2023-09-22 08:33:00,187976,11.72,1.037,-2519,-2856,,
2023-09-22 08:34:00,187977,11.72,1.1,-2515,-2855,,
2023-09-22 08:35:00,187978,11.74,1.109,-2515,-2854,,
2023-09-22 08:36:00,187979,11.7,1.045,-2518,-2855,,
2023-09-22 08:37:00,187980,11.73,0.926,-2522,-2855,,
2023-09-22 08:38:00,187981,11.74,0.829,-2525,-2856,,
2023-09-22 08:39:00,187982,11.74,0.807,-2527,-2856,,
2023-09-22 08:40:00,187983,11.71,0.868,-2526,-2857,,
2023-09-22 08:41:00,187984,11.68,0.954,-2523,-2856,,
2023-09-22 08:42:00,187985,11.79,1.012,-2521,-2856,,
2023-09-22 08:43:00,187986,11.89,1.098,-2518,-2855,,
2023-09-22 08:44:00,187987,11.9,1.171,-2514,-2854,,
2023-09-22 08:45:00,187988,11.87,1.206,-2513,-2854,,
2023-09-22 08:46:00,187989,11.52,1.212,-2512,-2853,,
2023-09-22 08:47:00,187990,11.89,1.268,-2511,-2854,,
2023-09-22 08:48:00,187991,11.89,1.307,-2507,-2852,,
2023-09-22 08:49:00,187992,11.63,1.307,-2506,-2851,,
2023-09-22 08:50:00,187993,11.24,1.312,-2507,-2851,,
2023-09-22 08:51:00,187994,11.65,1.272,-2509,-2852,,
2023-09-22 08:52:00,187995,11.89,1.275,-2510,-2853,,
2023-09-22 08:53:00,187996,11.9,1.311,-2508,-2852,,
2023-09-22 08:54:00,187997,11.43,1.377,-2507,-2853,,
2023-09-22 08:55:00,187998,11.58,1.416,-2505,-2854,,
2023-09-22 08:56:00,187999,11.89,1.411,-2506,-2854,,
2023-09-22 08:57:00,188000,11.89,1.382,-2506,-2854,,
2023-09-22 08:58:00,188001,11.56,1.45,-2504,-2853,,
2023-09-22 08:59:00,188002,11.82,1.614,-2499,-2851,,
2023-09-22 09:00:00,188003,11.9,1.692,-2508,-2851,,
2023-09-22 09:01:00,188004,11.91,1.615,-2502,-2852,,
2023-09-22 09:02:00,188005,11.28,1.503,-2502,-2853,,
2023-09-22 09:03:00,188006,11.63,1.398,-2506,-2854,,
2023-09-22 09:04:00,188007,11.89,1.292,-2509,-2854,,
2023-09-22 09:05:00,188008,11.9,1.209,-2511,-2853,,
2023-09-22 09:06:00,188009,11.89,1.156,-2514,-2853,,
2023-09-22 09:07:00,188010,11.52,1.089,-2517,-2854,,
2023-09-22 09:08:00,188011,11.89,1.047,-2518,-2855,,
2023-09-22 09:09:00,188012,11.89,1.093,-2516,-2855,,
2023-09-22 09:10:00,188013,11.59,1.165,-2516,-2855,,
2023-09-22 09:11:00,188014,11.78,1.237,-2513,-2855,,
2023-09-22 09:12:00,188015,11.9,1.382,-2508,-2854,,
2023-09-22 09:13:00,188016,11.91,1.55,-2500,-2852,,
2023-09-22 09:14:00,188017,11.68,1.621,-2495,-2849,,
2023-09-22 09:15:00,188018,11.89,1.64,-2494,-2848,,
2023-09-22 09:16:00,188019,11.89,1.574,-2495,-2847,,
2023-09-22 09:17:00,188020,11.64,1.385,-2504,-2850,,
2023-09-22 09:18:00,188021,11.66,1.266,-2510,-2852,,
2023-09-22 09:19:00,188022,11.9,1.238,-2512,-2854,,
2023-09-22 09:20:00,188023,11.91,1.296,-2510,-2853,,
2023-09-22 09:21:00,188024,11.34,1.405,-2505,-2853,,
2023-09-22 09:22:00,188025,11.25,1.547,-2502,-2852,,
2023-09-22 09:23:00,188026,11.89,1.732,-2506,-2852,,
2023-09-22 09:24:00,188027,11.9,1.953,-2514,-2853,,
2023-09-22 09:25:00,188028,11.89,2.259,-2513,-2852,,
2023-09-22 09:26:00,188029,11.54,2.39,-2512,-2853,,
2023-09-22 09:27:00,188030,11.2,2.237,-2510,-2851,,
2023-09-22 09:28:00,188031,11.54,2.064,-2514,-2852,,
2023-09-22 09:29:00,188032,11.89,1.996,-2517,-2854,,
2023-09-22 09:30:00,188033,11.89,1.956,-2516,-2854,,
2023-09-22 09:31:00,188034,11.6,1.942,-2514,-2853,,
2023-09-22 09:32:00,188035,11.88,1.939,-2515,-2852,,
2023-09-22 09:33:00,188036,11.9,1.88,-2516,-2853,,
2023-09-22 09:34:00,188037,11.89,1.758,-2517,-2854,,
2023-09-22 09:35:00,188038,10.84,1.699,-2519,-2855,,
2023-09-22 09:36:00,188039,11.91,1.707,-2519,-2857,,
2023-09-22 09:37:00,188040,11.89,1.713,-2519,-2856,,
2023-09-22 09:38:00,188041,11.44,1.713,-2519,-2856,,
2023-09-22 09:39:00,188042,10.72,1.714,-2517,-2855,,
2023-09-22 09:40:00,188043,11.39,1.707,-2518,-2855,,
2023-09-22 09:41:00,188044,11.89,1.705,-2518,-2855,,
2023-09-22 09:42:00,188045,11.9,1.727,-2518,-2856,,
2023-09-22 09:43:00,188046,11.67,1.771,-2517,-2855,,
2023-09-22 09:44:00,188047,11.79,1.777,-2518,-2855,,
2023-09-22 09:45:00,188048,11.92,1.749,-2518,-2855,,
2023-09-22 09:46:00,188049,11.91,1.697,-2515,-2853,,
2023-09-22 09:47:00,188050,11.57,1.671,-2506,-2854,,
2023-09-22 09:48:00,188051,11.5,1.699,-2509,-2853,,
2023-09-22 09:49:00,188052,11.88,1.783,-2515,-2853,,
2023-09-22 09:50:00,188053,11.89,1.892,-2516,-2853,,
2023-09-22 09:51:00,188054,11.89,2.017,-2516,-2853,,
2023-09-22 09:52:00,188055,11.6,2.182,-2514,-2853,,
2023-09-22 09:53:00,188056,11.82,2.435,-2510,-2851,,
2023-09-22 09:54:00,188057,11.9,2.614,-2510,-2851,,
2023-09-22 09:55:00,188058,11.91,2.654,-2508,-2851,,
2023-09-22 09:56:00,188059,11.7,2.588,-2509,-2851,,
2023-09-22 09:57:00,188060,11.9,2.365,-2510,-2851,,
2023-09-22 09:58:00,188061,11.89,2.044,-2512,-2851,,
2023-09-22 09:59:00,188062,11.65,1.832,-2516,-2853,,
2023-09-22 10:00:00,188063,11.91,1.75,-2519,-2855,,
2023-09-22 10:01:00,188064,11.9,1.862,-2518,-2855,,
2023-09-22 10:02:00,188065,11.91,1.963,-2516,-2854,,
2023-09-22 10:03:00,188066,11.39,1.914,-2515,-2853,,
2023-09-22 10:04:00,188067,11.91,1.871,-2516,-2853,,
2023-09-22 10:05:00,188068,11.89,1.926,-2517,-2854,,
2023-09-22 10:06:00,188069,11.65,1.971,-2515,-2853,,
2023-09-22 10:07:00,188070,11.75,1.975,-2515,-2853,,
2023-09-22 10:08:00,188071,11.9,1.966,-2517,-2855,,
2023-09-22 10:09:00,188072,11.89,1.951,-2516,-2855,,
2023-09-22 10:10:00,188073,11.69,1.934,-2515,-2854,,
2023-09-22 10:11:00,188074,11.9,1.863,-2516,-2854,,
2023-09-22 10:12:00,188075,11.89,1.85,-2516,-2853,,
2023-09-22 10:13:00,188076,11.62,1.956,-2518,-2854,,
2023-09-22 10:14:00,188077,11.91,2.164,-2516,-2855,,
2023-09-22 10:15:00,188078,11.9,2.497,-2513,-2854,,
2023-09-22 10:16:00,188079,11.91,2.879,-2510,-2853,,
2023-09-22 10:17:00,188080,10.93,3.175,-2505,-2851,,
2023-09-22 10:18:00,188081,11.35,3.371,-2503,-2850,,
2023-09-22 10:19:00,188082,11.89,3.425,-2502,-2850,,
2023-09-22 10:20:00,188083,11.9,3.357,-2502,-2851,,
2023-09-22 10:21:00,188084,11.89,3.169,-2503,-2850,,
2023-09-22 10:22:00,188085,11.55,2.979,-2506,-2852,,
2023-09-22 10:23:00,188086,11.65,2.838,-2508,-2853,,
2023-09-22 10:24:00,188087,11.74,2.757,-2509,-2853,,
2023-09-22 10:25:00,188088,11.74,2.776,-2511,-2855,,
2023-09-22 10:26:00,188089,11.74,2.752,-2509,-2854,,
2023-09-22 10:27:00,188090,11.76,2.645,-2508,-2852,,
2023-09-22 10:28:00,188091,11.74,2.574,-2510,-2853,,
2023-09-22 10:29:00,188092,11.64,2.557,-2512,-2854,,
2023-09-22 10:30:00,188093,11.91,2.568,-2510,-2853,,
2023-09-22 10:31:00,188094,11.9,2.528,-2508,-2851,,
2023-09-22 10:32:00,188095,11.62,2.41,-2509,-2851,,
2023-09-22 10:33:00,188096,11.65,2.26,-2512,-2853,,
2023-09-22 10:34:00,188097,11.92,2.151,-2515,-2854,,
2023-09-22 10:35:00,188098,11.91,2.096,-2514,-2854,,
2023-09-22 10:36:00,188099,11.66,2.091,-2514,-2853,,
2023-09-22 10:37:00,188100,11.89,2.173,-2513,-2852,,
2023-09-22 10:38:00,188101,11.9,2.348,-2512,-2852,,
2023-09-22 10:39:00,188102,11.63,2.547,-2511,-2852,,
2023-09-22 10:40:00,188103,11.76,2.717,-2507,-2850,,
2023-09-22 10:41:00,188104,11.92,2.892,-2507,-2850,,
2023-09-22 10:42:00,188105,11.91,3.055,-2506,-2851,,
2023-09-22 10:43:00,188106,11.55,3.069,-2503,-2850,,
2023-09-22 10:44:00,188107,11.47,2.813,-2505,-2849,,
2023-09-22 10:45:00,188108,11.81,2.641,-2510,-2852,,
2023-09-22 10:46:00,188109,11.91,2.698,-2511,-2854,,
2023-09-22 10:47:00,188110,11.89,2.95,-2508,-2853,,
2023-09-22 10:48:00,188111,11.45,3.197,-2506,-2852,,
2023-09-22 10:49:00,188112,11.84,3.238,-2504,-2852,,
2023-09-22 10:50:00,188113,11.9,3.222,-2504,-2851,,
2023-09-22 10:51:00,188114,11.89,3.348,-2504,-2852,,
2023-09-22 10:52:00,188115,11.18,3.426,-2503,-2851,,
2023-09-22 10:53:00,188116,11.89,3.304,-2502,-2849,,
2023-09-22 10:54:00,188117,11.89,3.286,-2503,-2849,,
2023-09-22 10:55:00,188118,11.59,3.498,-2503,-2851,,
2023-09-22 10:56:00,188119,11.79,3.571,-2502,-2851,,
2023-09-22 10:57:00,188120,11.9,3.245,-2502,-2850,,
2023-09-22 10:58:00,188121,11.89,3.147,-2505,-2852,,
2023-09-22 10:59:00,188122,11.65,3.393,-2504,-2852,,
2023-09-22 11:00:00,188123,11.9,3.744,-2502,-2852,,
2023-09-22 11:01:00,188124,11.9,3.819,-2501,-2852,,
2023-09-22 11:02:00,188125,11.64,3.738,-2500,-2851,,
2023-09-22 11:03:00,188126,11.89,3.621,-2500,-2850,,
2023-09-22 11:04:00,188127,11.91,3.456,-2501,-2851,,
2023-09-22 11:05:00,188128,11.91,3.487,-2503,-2852,,
2023-09-22 11:06:00,188129,10.95,4.151,-2498,-2849,,
2023-09-22 11:07:00,188130,11.34,4.133,-2493,-2846,,
2023-09-22 11:08:00,188131,11.82,4.085,-2494,-2845,,
2023-09-22 11:09:00,188132,11.89,4.051,-2495,-2846,,
2023-09-22 11:10:00,188133,11.89,4.029,-2496,-2847,,
2023-09-22 11:11:00,188134,11.63,4.273,-2496,-2848,,
2023-09-22 11:12:00,188135,11.88,4.027,-2496,-2848,,
2023-09-22 11:13:00,188136,11.9,3.894,-2499,-2850,,
2023-09-22 11:14:00,188137,11.91,3.939,-2499,-2851,,
2023-09-22 11:15:00,188138,11.62,3.856,-2499,-2851,,
2023-09-22 11:16:00,188139,11.88,3.686,-2497,-2848,,
2023-09-22 11:17:00,188140,11.89,3.682,-2499,-2849,,
2023-09-22 11:18:00,188141,11.68,4.155,-2498,-2849,,
2023-09-22 11:19:00,188142,11.89,3.908,-2496,-2848,,
2023-09-22 11:20:00,188143,11.9,3.815,-2497,-2847,,
2023-09-22 11:21:00,188144,11.91,4.484,-2497,-2848,,
2023-09-22 11:22:00,188145,11.2,7.491,-2509,-2846,,
2023-09-22 11:23:00,188146,11.89,5.829,-2570,-2849,,
2023-09-22 11:24:00,188147,11.89,5.27,-2520,-2854,,
2023-09-22 11:25:00,188148,11.63,4.247,-2504,-2855,,
2023-09-22 11:26:00,188149,11.35,4.383,-2500,-2854,,
2023-09-22 11:27:00,188150,11.76,6.179,-2492,-2852,,
2023-09-22 11:28:00,188151,11.91,5.424,-2515,-2845,,
2023-09-22 11:29:00,188152,11.9,5.061,-2510,-2848,,
2023-09-22 11:30:00,188153,11.64,4.395,-2506,-2851,,
2023-09-22 11:31:00,188154,11.89,3.779,-2500,-2851,,
2023-09-22 11:32:00,188155,11.91,3.958,-2498,-2849,,
2023-09-22 11:33:00,188156,11.91,4.155,-2497,-2848,,
2023-09-22 11:34:00,188157,11.7,6.313,-2537,-2849,,
2023-09-22 11:35:00,188158,11.9,3.299,-2524,-2850,,
2023-09-22 11:36:00,188159,11.9,3.374,-2512,-2854,,
2023-09-22 11:37:00,188160,11.9,7.588,-2568,-2856,,
2023-09-22 11:38:00,188161,11.48,7.177,-2615,-2861,,
2023-09-22 11:39:00,188162,11.89,6.801,-2659,-2867,,
2023-09-22 11:40:00,188163,11.89,7.551,-2654,-2873,,
2023-09-22 11:41:00,188164,11.24,7.31,-2680,-2877,,
2023-09-22 11:42:00,188165,11.85,6.225,-2589,-2874,,
2023-09-22 11:43:00,188166,11.9,6.059,-2537,-2868,,
2023-09-22 11:44:00,188167,11.88,7.198,-2558,-2866,,
2023-09-22 11:45:00,188168,11.64,7.094,-2511,-2859,,
2023-09-22 11:46:00,188169,11.9,7.07,-2491,-2856,,
2023-09-22 11:47:00,188170,11.89,7.103,-2481,-2850,,
2023-09-22 11:48:00,188171,11.67,7.143,-2478,-2849,,
2023-09-22 11:49:00,188172,11.9,7.09,-2477,-2846,,
2023-09-22 11:50:00,188173,11.9,7.076,-2477,-2846,,
2023-09-22 11:51:00,188174,11.91,7.085,-2476,-2845,,
2023-09-22 11:52:00,188175,11.59,6.999,-2476,-2845,,
2023-09-22 11:53:00,188176,11.88,6.881,-2477,-2845,,
2023-09-22 11:54:00,188177,11.89,7.005,-2476,-2845,,
2023-09-22 11:55:00,188178,11.65,7.065,-2475,-2843,,
2023-09-22 11:56:00,188179,11.9,7.147,-2473,-2841,,
2023-09-22 11:57:00,188180,11.9,7.158,-2476,-2844,,
2023-09-22 11:58:00,188181,11.91,7.212,-2477,-2846,,
2023-09-22 11:59:00,188182,11.19,7.213,-2476,-2846,,
2023-09-22 12:00:00,188183,11.89,7.165,-2474,-2843,,
2023-09-22 12:01:00,188184,11.89,7.134,-2475,-2843,,
2023-09-22 12:02:00,188185,11.31,7.095,-2475,-2844,,
2023-09-22 12:03:00,188186,11.76,7.147,-2474,-2842,,
2023-09-22 12:04:00,188187,11.92,7.281,-2529,-2845,,
2023-09-22 12:05:00,188188,11.91,7.3,-2632,-2859,,
2023-09-22 12:06:00,188189,11.09,7.291,-2694,-2872,,
2023-09-22 12:07:00,188190,10.71,7.235,-2620,-2874,,
2023-09-22 12:08:00,188191,11.74,7.237,-2538,-2869,,
2023-09-22 12:09:00,188192,11.89,7.332,-2588,-2866,,
2023-09-22 12:10:00,188193,11.89,7.347,-2684,-2872,,
2023-09-22 12:11:00,188194,11.63,7.324,-2728,-2880,,
2023-09-22 12:12:00,188195,11.78,7.333,-2743,-2886,,
2023-09-22 12:13:00,188196,11.9,7.392,-2757,-2893,,
2023-09-22 12:14:00,188197,11.89,7.474,-2763,-2896,,
2023-09-22 12:15:00,188198,11.51,7.519,-2766,-2897,,
2023-09-22 12:16:00,188199,11.89,7.485,-2767,-2897,,
2023-09-22 12:17:00,188200,11.89,7.357,-2717,-2894,,
2023-09-22 12:18:00,188201,11.62,7.882,-2728,-2891,,
2023-09-22 12:19:00,188202,11.9,7.748,-2747,-2895,,
2023-09-22 12:20:00,188203,11.9,7.536,-2728,-2894,,
2023-09-22 12:21:00,188204,11.91,6.5,-2615,-2885,,
2023-09-22 12:22:00,188205,11.4,6.717,-2576,-2877,,
2023-09-22 12:23:00,188206,11.91,6.17,-2566,-2871,,
2023-09-22 12:24:00,188207,11.89,6.512,-2536,-2865,,
2023-09-22 12:25:00,188208,11.3,7.144,-2572,-2862,,
2023-09-22 12:26:00,188209,10.32,6.81,-2596,-2864,,
2023-09-22 12:27:00,188210,10.66,7.485,-2626,-2866,,
2023-09-22 12:28:00,188211,11.89,7.808,-2686,-2871,,
2023-09-22 12:29:00,188212,11.9,6.721,-2648,-2873,,
2023-09-22 12:30:00,188213,11.89,7.292,-2635,-2875,,
2023-09-22 12:31:00,188214,11.47,7.376,-2662,-2880,,
2023-09-22 12:32:00,188215,11.89,7.481,-2714,-2885,,
2023-09-22 12:33:00,188216,11.89,7.554,-2741,-2887,,
2023-09-22 12:34:00,188217,11.62,7.497,-2753,-2888,,
2023-09-22 12:35:00,188218,11.74,7.515,-2761,-2893,,
2023-09-22 12:36:00,188219,11.9,7.411,-2765,-2897,,
2023-09-22 12:37:00,188220,11.89,7.084,-2733,-2897,,
2023-09-22 12:38:00,188221,11.54,7.46,-2714,-2891,,
2023-09-22 12:39:00,188222,11.89,7.504,-2742,-2890,,
2023-09-22 12:40:00,188223,11.89,7.523,-2755,-2892,,
2023-09-22 12:41:00,188224,11.61,7.481,-2760,-2892,,
2023-09-22 12:42:00,188225,11.77,7.464,-2763,-2894,,
2023-09-22 12:43:00,188226,11.9,7.595,-2763,-2893,,
2023-09-22 12:44:00,188227,11.89,7.635,-2765,-2895,,
2023-09-22 12:45:00,188228,11.64,7.489,-2766,-2896,,
2023-09-22 12:46:00,188229,11.91,7.502,-2766,-2896,,
2023-09-22 12:47:00,188230,11.9,7.47,-2765,-2894,,
2023-09-22 12:48:00,188231,11.68,7.553,-2765,-2894,,
2023-09-22 12:49:00,188232,11.9,7.512,-2767,-2897,,
